pickup_datetime,dropoff_datetime,trip_distance,tip_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,Distance
2021-07-26 23:49:01,2021-07-26 23:54:41,1.19,2.06,-73.99430477051166,40.732579073027026,-73.99045782354732,40.74033744175701,0.9215702479903615
2021-07-07 20:10:18,2021-07-07 20:14:11,0.7,0.0,-73.97769793122406,40.75802804352625,-73.98515639467682,40.74857462935672,1.224606182859296
2021-07-15 19:04:40,2021-07-15 19:33:45,4.89,1.0,-74.00787970866403,40.717772736265175,-73.98153220639179,40.77363329302709,6.596073860432181
2021-07-09 13:01:14,2021-07-09 13:13:08,1.2,0.0,-73.97769793122406,40.75802804352625,-73.99243753697608,40.748497181405,1.632367746099724
2021-07-20 20:08:22,2021-07-20 20:18:18,1.6,2.0,-73.97649472376759,40.740438978596416,-73.99697141558364,40.74227862901228,1.7372127337607652
2021-07-14 09:07:14,2021-07-14 09:34:07,5.08,4.96,-73.9841964890757,40.75981761719185,-74.01556351255897,40.7029458349847,6.853951765461942
2021-07-02 20:27:57,2021-07-02 20:36:21,1.9,2.0,-73.98984464313301,40.762252755319366,-73.98764554944388,40.775965228760995,1.535962787910169
2021-07-07 22:18:08,2021-07-07 22:47:40,15.49,3.0,-73.87362864289112,40.77437570593249,-73.9609682490637,40.63790012347376,16.86692389451038
2021-07-01 19:26:49,2021-07-01 19:36:24,1.95,2.66,-73.97863194845081,40.783961430313774,-73.96555356545916,40.78247809974789,1.11342270499698
2021-07-01 10:27:12,2021-07-01 11:04:34,2.21,5.06,-73.97849159965224,40.7477457936439,-73.95473878380504,40.765484087889845,2.8094659398102015
2021-07-04 08:37:58,2021-07-04 08:51:24,2.9,0.0,-73.95473878380504,40.765484087889845,-73.98878659911529,40.75351275872571,3.1615824955900496
2021-07-15 01:40:55,2021-07-15 02:07:41,7.5,2.0,-73.98984464313301,40.762252755319366,-73.87711833280913,40.739495646778145,9.827031721512482
2021-07-30 07:22:05,2021-07-30 07:29:21,1.0,1.96,-73.98984464313301,40.762252755319366,-73.97849159965224,40.7477457936439,1.8752499595479806
2021-07-13 16:57:19,2021-07-13 17:11:55,1.95,2.96,-73.98405213268919,40.73682405761897,-73.96563453538072,40.76861518381155,3.8604546443766465
2021-07-23 22:00:52,2021-07-23 22:34:23,13.64,1.0,-73.98515639467682,40.74857462935672,-73.956824605838,40.62092404874622,14.393727673217567
2021-07-18 19:06:14,2021-07-18 19:21:13,2.7,3.15,-73.98593745682462,40.727620195909545,-73.98984464313301,40.762252755319366,3.86500640170172
2021-07-31 17:27:56,2021-07-31 17:33:45,1.2,1.95,-73.96816833309238,40.79796199310004,-73.97863194845081,40.783961430313774,1.7887306143778625
2021-07-29 10:57:41,2021-07-29 11:07:38,1.2,0.0,-73.95701169835739,40.78043643718997,-73.94575026755157,40.79001075149546,1.4256077392328825
2021-07-07 20:03:50,2021-07-07 20:11:29,2.08,3.08,-73.96563453538072,40.76861518381155,-73.97849159965224,40.7477457936439,2.560809507526103
2021-07-07 14:04:49,2021-07-07 14:14:05,2.5,2.55,-73.98593745682462,40.727620195909545,-73.96514579918421,40.75672894163307,3.6803210320385866
2021-07-27 15:49:55,2021-07-27 15:56:06,1.07,1.96,-73.96563453538072,40.76861518381155,-73.95701169835739,40.78043643718997,1.501676144014956
2021-07-24 10:57:22,2021-07-24 10:59:08,0.59,1.36,-73.97649472376759,40.740438978596416,-73.98593745682462,40.727620195909545,1.6324009848338579
2021-07-31 10:12:08,2021-07-31 10:21:09,1.5,2.95,-73.98153220639179,40.77363329302709,-73.96563453538072,40.76861518381155,1.4503825866816595
2021-07-07 17:47:40,2021-07-07 17:58:33,1.55,2.66,-73.97769793122406,40.75802804352625,-73.96563453538072,40.76861518381155,1.5550277687904244
2021-07-08 16:38:21,2021-07-08 16:59:39,1.12,0.0,-73.97649472376759,40.740438978596416,-73.9723559435203,40.75668765218883,1.840101407517684
2021-07-12 19:34:16,2021-07-12 19:45:26,2.0,3.0,-73.9841964890757,40.75981761719185,-73.9596347414917,40.76694821638323,2.215350631130242
2021-07-27 15:07:04,2021-07-27 15:16:46,2.3,2.65,-73.95473878380504,40.765484087889845,-73.97044256869235,40.74991407790216,2.1787465325662407
2021-07-31 15:46:47,2021-07-31 15:48:37,0.29,3.0,-73.98984464313301,40.762252755319366,-73.98984464313301,40.762252755319366,0.0
2021-07-06 09:09:16,2021-07-06 09:13:07,1.16,1.76,-73.99513522075517,40.76623772504186,-74.0040151252865,40.75330906598335,1.6205143598529026
2021-07-04 23:50:31,2021-07-05 00:16:52,17.13,12.62,-73.78653298334973,40.64698489239515,-73.97649472376759,40.740438978596416,19.0913355691713
2021-07-04 18:10:11,2021-07-04 18:27:44,8.18,5.31,-73.78653298334973,40.64698489239515,-73.74153176997542,40.715454515305204,8.506747925341388
2021-07-20 09:54:36,2021-07-20 10:01:01,1.0,1.86,-73.99738026020042,40.72834039137229,-74.00287495910834,40.73457600733175,0.8337375800569832
2021-07-02 14:00:58,2021-07-02 14:10:49,2.0,2.45,-73.96555356545916,40.78247809974789,-73.99513522075517,40.76623772504186,3.076687621417137
2021-07-09 07:33:26,2021-07-09 07:39:03,1.02,1.76,-73.97649472376759,40.740438978596416,-73.98405213268919,40.73682405761897,0.7529883754730801
2021-07-10 15:46:46,2021-07-10 15:53:23,0.79,0.0,-73.99045782354732,40.74033744175701,-73.99991742024712,40.74842755506572,1.201799999649726
2021-07-22 09:52:44,2021-07-22 10:13:50,3.67,5.64,-73.96514579918421,40.75672894163307,-74.0074858180095,40.7262904102812,4.917271360489108
2021-07-07 01:01:23,2021-07-07 01:07:10,1.81,2.16,-73.99243753697608,40.748497181405,-73.98153220639179,40.77363329302709,2.942054100918296
2021-07-19 13:47:01,2021-07-19 14:14:23,4.51,4.56,-73.95701169835739,40.78043643718997,-74.00287495910834,40.73457600733175,6.397410103089184
2021-07-06 18:54:47,2021-07-06 19:02:19,1.1,1.0,-73.97756868222716,40.764421405786784,-73.96563453538072,40.76861518381155,1.1079662834452915
2021-07-31 04:31:00,2021-07-31 05:10:00,9.32,8.39,-74.00898410478531,40.735035400696646,-73.95162318261012,40.64611634689508,11.006767780105234
2021-07-21 07:11:31,2021-07-21 07:20:15,1.5,0.0,-73.93734560812497,40.801169480586516,-73.94575026755157,40.79001075149546,1.4283302836322802
2021-07-23 13:12:36,2021-07-23 13:24:13,1.72,2.46,-73.98405213268919,40.73682405761897,-73.97769793122406,40.75802804352625,2.4177743654057773
2021-07-10 21:06:44,2021-07-10 21:20:35,2.69,3.06,-73.96555356545916,40.78247809974789,-73.99045782354732,40.74033744175701,5.133860528623906
2021-07-10 10:43:12,2021-07-10 11:10:54,10.26,6.51,-73.87362864289112,40.77437570593249,-73.96758681222951,40.67763538934727,13.356751258807666
2021-07-30 09:23:05,2021-07-30 09:39:32,7.92,6.7,-73.951009874818,40.77876585543437,-74.00749598562427,40.70680845166585,9.309486722330218
2021-07-10 03:05:03,2021-07-10 03:12:34,2.45,0.0,-73.97849159965224,40.7477457936439,-73.95473878380504,40.765484087889845,2.8094659398102015
2021-07-17 22:15:54,2021-07-17 22:35:05,3.04,3.66,-73.97756868222716,40.764421405786784,-73.99738026020042,40.72834039137229,4.345319188744115
2021-07-13 18:53:05,2021-07-13 19:00:43,1.28,2.83,-73.97769793122406,40.75802804352625,-73.97756868222716,40.764421405786784,0.7109927864605695
2021-07-05 18:19:52,2021-07-05 18:29:56,2.19,0.0,-73.97849159965224,40.7477457936439,-73.99513522075517,40.76623772504186,2.4886197236090926
2021-07-07 14:10:53,2021-07-07 14:22:40,2.02,2.76,-73.99991742024712,40.74842755506572,-73.97756868222716,40.764421405786784,2.5896575165826135
2021-07-15 15:50:12,2021-07-15 16:01:31,1.18,2.36,-73.99991742024712,40.74842755506572,-73.98515639467682,40.74857462935672,1.2435657279400487
2021-07-11 20:31:14,2021-07-11 21:26:56,19.43,4.0,-73.78653298334973,40.64698489239515,-73.98141374048748,40.670374325917244,16.64322985292753
2021-07-06 09:40:02,2021-07-06 10:31:29,1.34,18.8,-73.87362864289112,40.77437570593249,-74.01151502922326,40.70335790323615,14.046972892874283
2021-07-08 15:20:27,2021-07-08 15:22:46,0.33,1.36,-73.99045782354732,40.74033744175701,-73.98515639467682,40.74857462935672,1.0190190024401995
2021-07-17 21:11:09,2021-07-17 21:22:23,2.26,2.76,-73.99243753697608,40.748497181405,-73.96514579918421,40.75672894163307,2.4744178151469813
2021-07-29 21:36:04,2021-07-29 21:42:46,1.09,0.0,-73.96563453538072,40.76861518381155,-73.97769793122406,40.75802804352625,1.5550277687904244
2021-07-02 16:42:43,2021-07-02 16:45:01,0.51,1.5,-73.98515639467682,40.74857462935672,-73.99045782354732,40.74033744175701,1.0190190024401995
2021-07-03 12:52:14,2021-07-03 12:56:46,0.51,2.0,-73.97304890061595,40.79170493442709,-73.97863194845081,40.783961430313774,0.9809784453921734
2021-07-05 15:02:31,2021-07-05 15:23:17,5.2,3.0,-73.99991742024712,40.74842755506572,-73.93734560812497,40.801169480586516,7.88387235661355
2021-07-17 22:02:03,2021-07-17 22:10:11,1.22,1.08,-74.00287495910834,40.73457600733175,-73.99991742024712,40.74842755506572,1.5602459987166624
2021-07-12 11:32:48,2021-07-12 11:39:49,0.9,0.0,-73.95473878380504,40.765484087889845,-73.94651035601464,40.77593240314994,1.3527468025479783
2021-07-28 15:02:09,2021-07-28 15:04:43,0.53,0.0,-73.97304890061595,40.79170493442709,-73.97304890061595,40.79170493442709,0.0
2021-07-24 00:55:29,2021-07-24 01:07:43,3.77,3.36,-73.97756868222716,40.764421405786784,-73.93734560812497,40.801169480586516,5.307182373170831
2021-07-18 17:51:23,2021-07-18 17:57:24,0.59,1.76,-73.99991742024712,40.74842755506572,-73.99243753697608,40.748497181405,0.6301479226893143
2021-07-16 00:55:24,2021-07-16 01:27:17,22.4,0.0,-73.78653298334973,40.64698489239515,-73.99064727363114,40.67351279686077,17.468094877523484
2021-07-04 10:11:37,2021-07-04 10:19:35,1.39,2.16,-73.98878659911529,40.75351275872571,-73.99513522075517,40.76623772504186,1.512615301948122
2021-07-13 16:45:43,2021-07-13 17:04:05,3.7,0.0,-74.00787970866403,40.717772736265175,-73.98515639467682,40.74857462935672,3.923844579521989
2021-07-23 18:53:31,2021-07-23 19:07:23,1.9,3.7,-73.96563453538072,40.76861518381155,-73.98405213268919,40.73682405761897,3.8604546443766465
2021-07-16 06:33:33,2021-07-16 06:39:59,1.89,2.16,-73.99243753697608,40.748497181405,-73.99738026020042,40.72834039137229,2.2796908610813214
2021-07-27 18:20:27,2021-07-27 18:33:33,1.4,2.75,-73.97769793122406,40.75802804352625,-73.99243753697608,40.748497181405,1.632367746099724
2021-07-07 12:57:46,2021-07-07 13:04:11,0.7,1.86,-73.95701169835739,40.78043643718997,-73.96563453538072,40.76861518381155,1.501676144014956
2021-07-29 06:01:42,2021-07-29 06:08:09,1.88,2.16,-73.97304890061595,40.79170493442709,-73.99513522075517,40.76623772504186,3.3878681224035456
2021-07-10 01:46:19,2021-07-10 01:57:31,3.21,3.06,-73.98593745682462,40.727620195909545,-73.9596347414917,40.76694821638323,4.902387081476549
2021-07-29 10:42:44,2021-07-29 10:59:39,2.3,3.16,-74.00898410478531,40.735035400696646,-73.98984464313301,40.762252755319366,3.429106495051254
2021-07-31 18:53:24,2021-07-31 19:04:17,2.52,1.33,-74.00787970866403,40.717772736265175,-73.99243753697608,40.748497181405,3.6557852050109787
2021-07-22 14:47:27,2021-07-22 14:59:05,1.69,0.0,-73.97863194845081,40.783961430313774,-73.96563453538072,40.76861518381155,2.0272329909921187
2021-07-07 22:54:27,2021-07-07 23:17:49,10.66,7.0,-74.00749598562427,40.70680845166585,-73.94077166756264,40.818257861119235,13.607236226163927
2021-07-07 13:17:01,2021-07-07 13:32:59,1.92,2.96,-73.97849159965224,40.7477457936439,-73.98153220639179,40.77363329302709,2.889927762992841
2021-07-25 01:56:55,2021-07-25 02:07:23,2.3,2.75,-73.99089626184735,40.71893835938027,-73.97849159965224,40.7477457936439,3.369449324478911
2021-07-28 14:08:10,2021-07-28 14:16:43,1.25,2.7,-73.95473878380504,40.765484087889845,-73.95701169835739,40.78043643718997,1.6736058240603335
2021-07-02 12:15:22,2021-07-02 12:33:54,3.41,0.0,-73.97863194845081,40.783961430313774,-73.97849159965224,40.7477457936439,4.027012409234066
2021-07-18 17:29:53,2021-07-18 17:42:20,3.74,3.26,-73.98405213268919,40.73682405761897,-73.95701169835739,40.78043643718997,5.357658682240073
2021-07-11 13:21:39,2021-07-11 13:29:39,1.15,0.0,-74.0040151252865,40.75330906598335,-73.99991742024712,40.74842755506572,0.6432550883827701
2021-07-16 14:53:24,2021-07-16 14:59:57,1.41,0.0,-73.99991742024712,40.74842755506572,-74.00898410478531,40.735035400696646,1.6736193427577497
2021-07-12 22:34:54,2021-07-12 22:37:41,0.84,2.08,-74.0074858180095,40.7262904102812,-74.00787970866403,40.717772736265175,0.9477036470794113
2021-07-16 17:13:43,2021-07-16 17:28:09,3.5,3.55,-74.01607915192926,40.71203815707448,-73.99991742024712,40.74842755506572,4.26933815119699
2021-07-20 16:25:00,2021-07-20 16:30:43,0.62,0.0,-73.97769793122406,40.75802804352625,-73.98878659911529,40.75351275872571,1.060394154501755
2021-07-01 13:31:42,2021-07-01 13:41:11,1.45,2.26,-73.95701169835739,40.78043643718997,-73.95473878380504,40.765484087889845,1.6736058240603335
2021-07-16 22:18:39,2021-07-16 22:51:22,17.65,12.62,-73.78653298334973,40.64698489239515,-73.98593745682462,40.727620195909545,19.05452095768338
2021-07-08 17:23:29,2021-07-08 17:27:09,0.6,1.76,-73.99430477051166,40.732579073027026,-73.99045782354732,40.74033744175701,0.9215702479903615
2021-07-13 08:37:38,2021-07-13 08:42:08,1.27,1.86,-73.95473878380504,40.765484087889845,-73.95701169835739,40.78043643718997,1.6736058240603335
2021-07-13 17:00:14,2021-07-13 17:09:19,0.89,1.0,-73.98878659911529,40.75351275872571,-74.0040151252865,40.75330906598335,1.2829453307936007
2021-07-28 16:10:21,2021-07-28 16:44:48,10.24,0.0,-73.99089626184735,40.71893835938027,-73.87362864289112,40.77437570593249,11.644318661087095
2021-07-16 23:58:42,2021-07-17 00:12:53,1.89,2.96,-73.99089626184735,40.71893835938027,-73.99045782354732,40.74033744175701,2.379756180041736
2021-07-19 16:56:04,2021-07-19 17:01:04,1.19,2.06,-73.95473878380504,40.765484087889845,-73.95701169835739,40.78043643718997,1.6736058240603335
2021-07-10 22:25:42,2021-07-10 22:42:29,11.28,6.61,-73.78653298334973,40.64698489239515,-73.72665537528711,40.735486779763384,11.060321585266935
2021-07-26 05:43:05,2021-07-26 05:46:43,1.0,1.85,-73.951009874818,40.77876585543437,-73.95473878380504,40.765484087889845,1.5098782638234292
2021-07-21 08:53:32,2021-07-21 09:17:02,3.72,0.0,-73.97769793122406,40.75802804352625,-74.00787970866403,40.717772736265175,5.148063937620307
2021-07-29 13:20:11,2021-07-29 13:27:57,1.34,2.58,-73.98153220639179,40.77363329302709,-73.97863194845081,40.783961430313774,1.174113308859823
2021-07-31 21:36:30,2021-07-31 22:06:09,9.47,6.76,-73.9596347414917,40.76694821638323,-73.96758681222951,40.67763538934727,9.953717691246789
2021-07-25 01:13:13,2021-07-25 01:20:45,1.2,0.0,-74.0074858180095,40.7262904102812,-73.99089626184735,40.71893835938027,1.6195150399848244
2021-07-14 11:27:56,2021-07-14 11:38:01,1.5,1.0,-73.9841964890757,40.75981761719185,-73.96514579918421,40.75672894163307,1.6409245306132052
2021-07-16 20:39:47,2021-07-16 21:01:57,3.94,0.0,-73.99691854183823,40.72088889344526,-73.97756868222716,40.764421405786784,5.107717843470907
2021-07-10 09:52:10,2021-07-10 10:02:38,3.15,2.96,-73.97304890061595,40.79170493442709,-73.93734560812497,40.801169480586516,3.1843835891616177
2021-07-09 22:55:25,2021-07-09 23:01:08,0.8,0.0,-73.9196943194606,40.76149256216373,-73.94199705818421,40.760313635026975,1.8829849663412908
2021-07-16 19:22:12,2021-07-16 19:24:43,0.5,0.0,-74.00287495910834,40.73457600733175,-73.99430477051166,40.732579073027026,0.7554776397987236
2021-07-13 19:40:54,2021-07-13 19:50:31,1.54,0.0,-73.98141374048748,40.670374325917244,-73.98141374048748,40.670374325917244,0.0
2021-07-25 17:02:24,2021-07-25 17:05:04,0.77,0.78,-73.98515639467682,40.74857462935672,-73.9723559435203,40.75668765218883,1.4058525120582404
2021-07-11 09:02:38,2021-07-11 09:12:05,2.49,6.0,-73.97863194845081,40.783961430313774,-73.99243753697608,40.748497181405,4.111269818520385
2021-07-08 09:42:32,2021-07-08 09:56:22,1.1,3.0,-73.99243753697608,40.748497181405,-73.97849159965224,40.7477457936439,1.1777697050578493
2021-07-02 14:49:30,2021-07-02 15:34:22,8.51,0.0,-74.00787970866403,40.717772736265175,-73.94077166756264,40.818257861119235,12.521373864791268
2021-07-09 18:54:59,2021-07-09 18:57:48,0.51,0.0,-73.98878659911529,40.75351275872571,-73.97849159965224,40.7477457936439,1.078551702071543
2021-07-16 07:03:50,2021-07-16 07:53:26,17.6,12.35,-73.98878659911529,40.75351275872571,-73.78653298334973,40.64698489239515,20.760937514067443
2021-07-21 10:40:00,2021-07-21 10:54:10,1.9,2.85,-73.9596347414917,40.76694821638323,-73.97863194845081,40.783961430313774,2.47745078954778
2021-07-12 12:17:57,2021-07-12 12:26:25,1.14,1.0,-73.95701169835739,40.78043643718997,-73.95473878380504,40.765484087889845,1.6736058240603335
2021-07-19 14:18:21,2021-07-19 14:30:24,2.4,2.95,-73.96176359682917,40.809456961125264,-73.96555356545916,40.78247809974789,3.0168293276437357
2021-07-09 07:59:36,2021-07-09 08:18:43,3.08,1.0,-73.95473878380504,40.765484087889845,-73.98878659911529,40.75351275872571,3.1615824955900496
2021-07-24 20:58:04,2021-07-24 21:23:03,4.22,5.7,-73.99738026020042,40.72834039137229,-73.97118869233036,40.70085573851714,3.7700211417131015
2021-07-30 00:32:39,2021-07-30 00:37:15,1.59,3.0,-73.99738026020042,40.72834039137229,-73.99243753697608,40.748497181405,2.2796908610813214
2021-07-12 10:46:58,2021-07-12 10:50:19,0.12,0.0,-73.96816833309238,40.79796199310004,-73.96816833309238,40.79796199310004,0.0
2021-07-06 17:33:58,2021-07-06 17:52:45,3.52,4.82,-73.96563453538072,40.76861518381155,-73.98593745682462,40.727620195909545,4.86872653823874
2021-07-13 13:55:18,2021-07-13 14:04:09,1.46,2.0,-73.98153220639179,40.77363329302709,-73.9841964890757,40.75981761719185,1.5525322829482946
2021-07-11 18:30:18,2021-07-11 18:44:06,3.53,0.0,-73.951009874818,40.77876585543437,-73.98515639467682,40.74857462935672,4.420469104616146
2021-07-23 16:09:39,2021-07-23 16:14:50,0.88,0.0,-73.96563453538072,40.76861518381155,-73.951009874818,40.77876585543437,1.6705008987232073
2021-07-21 20:07:07,2021-07-21 20:32:01,9.6,9.96,,,-73.9841964890757,40.75981761719185,
2021-07-03 20:28:04,2021-07-03 20:35:33,1.59,2.26,-73.99991742024712,40.74842755506572,-73.99513522075517,40.76623772504186,2.020947936121822
2021-07-16 17:29:02,2021-07-16 17:33:54,0.5,1.0,-73.95701169835739,40.78043643718997,-73.96563453538072,40.76861518381155,1.501676144014956
2021-07-21 15:53:41,2021-07-21 16:01:18,1.08,2.06,-73.99243753697608,40.748497181405,-73.98984464313301,40.762252755319366,1.545063839845965
2021-07-15 13:28:10,2021-07-15 13:35:32,1.15,0.0,-73.95129200243511,40.80433394979461,-73.95129200243511,40.80433394979461,0.0
2021-07-02 20:36:21,2021-07-02 20:43:05,1.09,0.0,-73.98405213268919,40.73682405761897,-73.98878659911529,40.75351275872571,1.898077486328493
2021-07-19 02:20:31,2021-07-19 02:40:30,7.63,0.0,-73.78653298334973,40.64698489239515,-73.79397965822719,40.70436877745512,6.411625304137734
2021-07-10 11:42:14,2021-07-10 12:21:47,17.28,0.0,-73.98515639467682,40.74857462935672,-73.78653298334973,40.64698489239515,20.19872477829885
2021-07-12 11:44:59,2021-07-12 12:04:38,2.63,3.46,-73.98515639467682,40.74857462935672,-73.95701169835739,40.78043643718997,4.262668878710499
2021-07-21 21:04:24,2021-07-21 21:11:44,2.27,2.46,-73.96514579918421,40.75672894163307,-73.951009874818,40.77876585543437,2.7242631889670146
2021-07-04 22:14:27,2021-07-04 22:24:13,1.76,2.56,-73.97863194845081,40.783961430313774,-73.95701169835739,40.78043643718997,1.8620719129583763
2021-07-07 21:19:36,2021-07-07 21:28:43,1.19,2.26,-73.99243753697608,40.748497181405,-73.97849159965224,40.7477457936439,1.1777697050578493
2021-07-19 22:05:27,2021-07-19 22:18:37,7.06,0.0,-73.87362864289112,40.77437570593249,-73.88005140814958,40.71833677001376,6.254691984145067
2021-07-06 13:59:03,2021-07-06 14:06:21,1.07,0.0,-73.98984464313301,40.762252755319366,-73.98153220639179,40.77363329302709,1.4461758519927272
2021-07-14 07:58:58,2021-07-14 08:33:59,14.02,8.26,-73.78653298334973,40.64698489239515,-73.90540773409826,40.777426920532776,17.62862010242721
2021-07-01 15:47:03,2021-07-01 15:58:20,1.9,3.2,-73.9841964890757,40.75981761719185,-73.98764554944388,40.775965228760995,1.8188746130323115
2021-07-31 17:17:01,2021-07-31 17:41:13,3.25,4.06,-73.99697141558364,40.74227862901228,-73.96563453538072,40.76861518381155,3.942477562897521
2021-07-03 08:44:48,2021-07-03 08:57:05,5.69,1.04,-73.9723559435203,40.75668765218883,-74.01151502922326,40.70335790323615,6.786203368456443
2021-07-02 15:56:42,2021-07-02 15:57:55,0.21,0.0,-73.97849159965224,40.7477457936439,-73.98515639467682,40.74857462935672,0.5689545177941674
2021-07-10 21:11:04,2021-07-10 21:27:33,1.4,1.0,-73.98593745682462,40.727620195909545,-74.0074858180095,40.7262904102812,1.821817039972734
2021-07-28 09:41:50,2021-07-28 09:44:56,0.58,1.46,-73.9596347414917,40.76694821638323,-73.951009874818,40.77876585543437,1.501415855552225
2021-07-20 16:26:37,2021-07-20 16:46:31,3.11,0.0,-73.99243753697608,40.748497181405,-73.95473878380504,40.765484087889845,3.694642034914381
2021-07-06 12:38:36,2021-07-06 12:51:30,2.21,2.76,-73.97304890061595,40.79170493442709,-73.94077166756264,40.818257861119235,4.012233224044005
2021-07-03 04:45:42,2021-07-03 04:46:34,0.04,0.0,-73.95378223705632,40.81797514762943,-73.99513522075517,40.76623772504186,6.724245449695726
2021-07-29 20:59:49,2021-07-29 21:09:24,1.18,2.26,-73.95701169835739,40.78043643718997,-73.951009874818,40.77876585543437,0.5384127459400588
2021-07-26 22:45:03,2021-07-26 22:46:15,0.0,0.0,-73.88531724061083,40.75731206303919,-73.88531724061083,40.75731206303919,0.0
2021-07-22 07:47:01,2021-07-22 08:18:17,9.61,0.0,-73.98866123078288,40.63094965524548,-73.99430477051166,40.732579073027026,11.310691232148713
2021-07-01 22:50:11,2021-07-01 23:01:05,1.7,1.92,-73.97044256869235,40.74991407790216,-73.99513522075517,40.76623772504186,2.7604612050001784
2021-07-13 09:09:57,2021-07-13 09:16:54,0.7,0.0,-73.96514579918421,40.75672894163307,-73.97849159965224,40.7477457936439,1.5038408173461142
2021-07-16 20:48:27,2021-07-16 20:58:55,2.3,2.75,-73.95473878380504,40.765484087889845,-73.97863194845081,40.783961430313774,2.8756331316108534
2021-07-17 17:33:29,2021-07-17 17:37:51,1.1,1.76,-73.96555356545916,40.78247809974789,-73.95701169835739,40.78043643718997,0.7541840936638624
2021-07-26 07:27:16,2021-07-26 07:36:01,2.6,2.05,,,,,
2021-07-29 15:50:11,2021-07-29 16:01:26,1.5,2.46,-73.97756868222716,40.764421405786784,-74.0040151252865,40.75330906598335,2.5472479898024485
2021-07-10 19:08:07,2021-07-10 19:09:23,0.43,0.95,-73.97304890061595,40.79170493442709,-73.97304890061595,40.79170493442709,0.0
2021-07-26 16:44:57,2021-07-26 16:56:12,1.41,2.0,-73.98878659911529,40.75351275872571,-74.0040151252865,40.75330906598335,1.2829453307936007
2021-07-02 22:57:11,2021-07-02 23:29:22,14.05,8.86,-73.99045782354732,40.74033744175701,-73.89018328872034,40.867682456075414,16.484613372162546
2021-07-18 17:09:12,2021-07-18 17:29:16,3.45,0.0,-73.98405213268919,40.73682405761897,-73.99513522075517,40.76623772504186,3.4012855433246516
2021-07-21 17:48:20,2021-07-21 17:55:38,1.8,0.0,-73.97304890061595,40.79170493442709,-73.96563453538072,40.76861518381155,2.6422711045872163
2021-07-31 19:52:48,2021-07-31 20:01:30,1.82,2.26,-73.97849159965224,40.7477457936439,-73.9596347414917,40.76694821638323,2.661156427505704
2021-07-15 17:03:53,2021-07-15 17:13:21,1.49,0.0,-73.95473878380504,40.765484087889845,-73.95701169835739,40.78043643718997,1.6736058240603335
2021-07-22 07:23:40,2021-07-22 07:40:19,3.31,3.66,-73.97849159965224,40.7477457936439,-73.95701169835739,40.78043643718997,4.060301603200134
2021-07-29 00:00:28,2021-07-29 00:07:48,1.6,2.0,-73.96563453538072,40.76861518381155,-73.98764554944388,40.775965228760995,2.0257164672021877
2021-07-05 15:14:26,2021-07-05 15:25:14,2.0,2.65,-73.97756868222716,40.764421405786784,-73.95701169835739,40.78043643718997,2.4835176092087745
2021-07-22 17:31:56,2021-07-22 18:14:08,17.6,0.0,-73.78653298334973,40.64698489239515,-73.9723559435203,40.75668765218883,19.853947173197394
2021-07-21 14:55:56,2021-07-21 16:00:58,21.65,13.15,-73.9841964890757,40.75981761719185,-73.78653298334973,40.64698489239515,20.857739629269062
2021-07-16 14:29:21,2021-07-16 14:43:56,1.7,0.0,-73.99738026020042,40.72834039137229,-73.98405213268919,40.73682405761897,1.4666515841273606
2021-07-05 11:37:43,2021-07-05 11:55:16,9.71,7.72,-73.87362864289112,40.77437570593249,-73.98593745682462,40.727620195909545,10.794887424325124
2021-07-21 21:39:17,2021-07-21 21:45:52,3.83,0.0,-73.78653298334973,40.64698489239515,-73.7645057855823,40.66218488071141,2.5118627770258835
2021-07-25 21:04:30,2021-07-25 21:13:42,2.73,2.76,,,-73.97849159965224,40.7477457936439,
2021-07-16 16:30:04,2021-07-16 16:36:15,1.0,2.05,-73.95473878380504,40.765484087889845,-73.96555356545916,40.78247809974789,2.097643375552477
2021-07-24 01:31:18,2021-07-24 01:43:08,3.69,2.0,-73.99738026020042,40.72834039137229,-73.95473878380504,40.765484087889845,5.47377208287562
2021-07-04 20:13:55,2021-07-04 20:31:13,2.82,0.0,-73.99243753697608,40.748497181405,-73.9596347414917,40.76694821638323,3.4413565345272032
2021-07-12 10:07:06,2021-07-12 10:14:14,0.8,2.9,-73.99991742024712,40.74842755506572,-73.99697141558364,40.74227862901228,0.7273786549301747
2021-07-19 15:50:48,2021-07-19 15:55:54,0.94,1.76,-73.95701169835739,40.78043643718997,-73.951009874818,40.77876585543437,0.5384127459400588
2021-07-06 18:27:18,2021-07-06 19:01:21,6.6,0.0,-74.01302277174902,40.70913894067186,-74.00787970866403,40.717772736265175,1.0533600504803657
2021-07-30 11:01:39,2021-07-30 11:15:33,2.18,3.45,-73.99697141558364,40.74227862901228,-73.98593745682462,40.727620195909545,1.876439276511361
2021-07-27 01:02:48,2021-07-27 01:08:00,0.89,1.96,-73.97649472376759,40.740438978596416,-73.99045782354732,40.74033744175701,1.1764391636673184
2021-07-26 14:10:20,2021-07-26 14:17:49,1.03,1.5,-73.9596347414917,40.76694821638323,-73.94651035601464,40.77593240314994,1.4897906655794073
2021-07-28 22:23:14,2021-07-28 22:28:46,1.2,1.0,-73.99045782354732,40.74033744175701,-73.98593745682462,40.727620195909545,1.464488254507038
